mcp_id,customer_name,email,phone,credit_limit,kyc_date,status,region,industry,country,zip_code,subscription_plan,signup_date,last_login,total_transactions,total_spent,preferred_category,loyalty_points,data
CUST4792,Bailey-Barnes,wandastrong@miller.com,2970238748,32808,12/18/2021,inactive,Edwinstad,Retail,Equatorial Guinea,43666,Standard,6/25/2025,8/21/2025,37,4071.85,Fashion,1966,"{""preferred_contact"":""email""}"
CUST4793,Montgomery LLC,lauraserrano@patel-taylor.net,7816981079,36268,1/17/2021,active,Mistystad,Construction,Switzerland,33557,Standard,10/9/2022,10/2/2023,134,10203.3,Fashion,156,"{""preferred_contact"":""email""}"
CUST4794,Carr-Carr,ebryant@wilson.com,6098532040,19594,5/10/2025,active,East Brian,Retail,Estonia,6756,Standard,12/14/2021,1/20/2025,27,8569.67,Electronics,4301,"{""preferred_contact"":""email""}"
CUST4795,Lang Inc,timothygutierrez@wagner.com,1831213600,19476,6/7/2022,inactive,Port Davidborough,Energy,Turkey,36169,Basic,3/24/2021,7/18/2025,4,19740.46,Grocery,2290,"{""preferred_contact"":""email""}"
CUST4796,"Wheeler, Cunningham and Hahn",igrant@shepherd-lopez.com,8566763992,17090,4/22/2023,active,Wellstown,Energy,Finland,45778,Basic,2/1/2022,9/4/2023,160,14923.42,Grocery,3323,"{""preferred_contact"":""email""}"
CUST4797,Castaneda Ltd,kimberly03@bradley.info,314089995,49012,2/19/2022,inactive,Angelafurt,Logistics,Heard Island and McDonald Islands,18188,Premium,9/21/2022,6/19/2024,22,561.19,Fashion,3418,"{""preferred_contact"":""email""}"
CUST4798,"Davis, Campbell and Thomas",cmiranda@rhodes-davis.com,608618943,28784,7/1/2024,active,New Brookeside,Logistics,Ethiopia,95864,Standard,4/30/2023,5/2/2024,51,18882.28,Sports,4491,"{""preferred_contact"":""email""}"
CUST4799,Horton Group,jimenezautumn@morris.com,4424310582,45749,11/5/2021,inactive,West Jamesburgh,Construction,Guadeloupe,8297,Premium,7/13/2022,7/3/2024,13,2875.89,Sports,3240,"{""preferred_contact"":""email""}"
CUST4800,Becker Group,lwheeler@newman.info,3513622434,26268,4/29/2021,inactive,North Amymouth,Logistics,Sao Tome and Principe,19353,Standard,1/18/2021,5/21/2025,26,10334.04,Books,4446,"{""preferred_contact"":""email""}"
CUST4801,"Morales, Reeves and Weber",cfoster@schmidt.com,3449633678,35279,1/27/2024,active,South Christina,Construction,Japan,42660,Basic,6/24/2022,8/19/2023,80,6205.26,Sports,2066,"{""preferred_contact"":""email""}"
CUST4802,Welch-Robertson,jenkinsmelissa@wilson-ford.org,3611049020,44014,9/16/2023,inactive,Katherineberg,Manufacturing,Tanzania,88919,Premium,1/9/2021,5/10/2024,54,7755.34,Grocery,902,"{""preferred_contact"":""email""}"
CUST4803,Pena Group,hfranco@jones-horton.com,3950109519,14427,9/22/2021,inactive,South Amanda,Logistics,Equatorial Guinea,34041,Premium,6/19/2023,1/5/2024,156,16094.91,Grocery,1738,"{""preferred_contact"":""email""}"
CUST4804,Trujillo-Waters,desireeadams@jones.org,5951129974,46668,10/8/2023,inactive,Matthewside,Agriculture,Philippines,79053,Premium,9/3/2024,6/15/2025,18,17847.56,Grocery,3382,"{""preferred_contact"":""email""}"
CUST4805,Campbell and Sons,bramsey@collier-dickerson.com,4082895731,6263,4/6/2025,active,East Mary,Energy,Morocco,8024,Standard,4/11/2023,6/6/2025,198,15936.88,Books,3253,"{""preferred_contact"":""email""}"
CUST4806,"Smith, Johnson and Walker",timothy03@hoffman.org,2967426629,14209,1/16/2023,active,Michaelville,IT,Austria,42944,Premium,10/19/2024,5/16/2025,146,16005.58,Electronics,3628,"{""preferred_contact"":""email""}"
CUST4807,"Leach, Estrada and Rowe",kimberly56@phillips-ford.com,8883763149,7725,5/19/2022,inactive,Garrettport,Logistics,Burundi,95604,Standard,12/27/2022,5/30/2025,16,13238.93,Fashion,2635,"{""preferred_contact"":""email""}"
CUST4808,"Larsen, Atkinson and Schwartz",michelle14@potter-armstrong.org,5097885436,32247,3/18/2023,active,Jeffbury,Agriculture,Bolivia,26762,Basic,3/20/2022,7/8/2022,116,18487.41,Fashion,2029,"{""preferred_contact"":""email""}"
CUST4809,Wilkerson-Fisher,karen84@miller.org,1835474035,17152,1/13/2021,inactive,East Thomasberg,Agriculture,Korea,40011,Standard,8/10/2025,9/14/2025,37,13374.16,Electronics,2121,"{""preferred_contact"":""email""}"
CUST4810,"Moss, Saunders and Bradford",rmyers@parks-contreras.com,1282225099,5191,7/26/2024,active,Priceland,Logistics,Austria,95697,Premium,6/1/2024,11/13/2024,176,15844.75,Fashion,1779,"{""preferred_contact"":""email""}"
CUST4811,Reyes-Long,jholland@welch-sanders.net,969084656,29724,10/24/2021,inactive,Rebeccaville,IT,New Caledonia,36094,Premium,1/25/2021,1/29/2025,13,11824.57,Sports,3579,"{""preferred_contact"":""mobile""}"
CUST4812,"Brewer, Hernandez and Gonzales",christina22@hernandez.com,4910842823,13174,9/14/2021,inactive,Edwardburgh,Agriculture,North Macedonia,18812,Standard,8/22/2023,4/6/2025,89,17837.48,Fashion,3133,"{""preferred_contact"":""email""}"
CUST4813,"David, Curtis and Jones",anthony88@reed.com,879298163,40113,9/5/2021,inactive,Andresmouth,Manufacturing,Papua New Guinea,16095,Premium,12/13/2024,1/21/2025,91,11892.67,Sports,250,"{""preferred_contact"":""email""}"
CUST4814,Palmer LLC,emorales@griffin.org,3085818029,34528,6/14/2022,inactive,Christophertown,Construction,Cocos (Keeling) Islands,41311,Premium,10/12/2024,4/17/2025,83,6008.76,Grocery,1505,"{""preferred_contact"":""email""}"
CUST4815,Zimmerman LLC,ybraun@martinez-lewis.com,7401530742,12018,11/4/2021,inactive,Lake Kerrybury,Agriculture,Andorra,40148,Basic,6/22/2022,6/23/2025,151,703.24,Sports,540,"{""preferred_contact"":""email""}"
CUST4816,Lee-Perez,dustinford@scott-daniels.biz,5301662159,44285,9/29/2022,active,Ryanmouth,IT,San Marino,55016,Standard,11/8/2023,3/22/2025,143,2028.18,Grocery,4462,"{""preferred_contact"":""email""}"
CUST4817,"Ponce, Gomez and White",mariecamacho@stafford.com,879212657,47589,6/11/2023,active,New Charlesberg,IT,Mongolia,81491,Basic,5/5/2023,12/9/2023,176,3822.35,Sports,4206,"{""preferred_contact"":""email""}"
CUST4818,Lucas-Robinson,grahamaaron@ramirez.org,1035781593,27601,8/26/2022,inactive,South Raymondborough,Retail,Latvia,62326,Premium,4/5/2024,7/4/2025,21,6757.81,Electronics,2189,"{""preferred_contact"":""email""}"
CUST4819,"Gonzales, Ramirez and Sanders",michaelnolan@carpenter-frazier.com,8662698936,33394,6/9/2021,active,Jessicaville,Construction,Mauritania,25234,Premium,7/1/2022,1/7/2023,123,2391.02,Sports,1911,"{""preferred_contact"":""email""}"
CUST4820,Fisher-Aguilar,michael60@rodriguez-mullen.net,4117348180,19411,8/23/2022,inactive,Johnsonmouth,Retail,Tajikistan,1938,Basic,7/25/2021,11/3/2022,58,17753.56,Books,4846,"{""preferred_contact"":""email""}"
CUST4821,"Scott, Sutton and Francis",fischersusan@henderson.com,6464118148,14945,5/29/2023,active,West Dana,IT,Kenya,58836,Basic,12/7/2024,7/31/2025,198,16494.39,Grocery,4240,"{""preferred_contact"":""email""}"
CUST4822,"Kramer, Hudson and King",tammyelliott@roberts.com,8729538,41740,1/4/2024,inactive,Robertfurt,Retail,Bahrain,76803,Premium,10/10/2023,1/28/2024,195,7217.82,Sports,1288,"{""preferred_contact"":""email""}"
CUST4823,Dean-Lara,jonathanrosales@howell.com,8053198029,28071,2/17/2022,active,Prestonmouth,Construction,Azerbaijan,72930,Premium,9/4/2023,3/14/2025,28,7152.92,Grocery,2089,"{""preferred_contact"":""email""}"
CUST4824,Doyle LLC,qcole@lindsey.com,4606745022,40325,1/13/2023,active,South Angelachester,Logistics,Ireland,12396,Basic,4/1/2025,9/9/2025,89,6580.55,Sports,738,"{""preferred_contact"":""email""}"
CUST4825,Robinson Ltd,bassvincent@day-todd.com,1398457472,31939,2/6/2024,inactive,Lake Donaldview,Retail,Lithuania,53769,Standard,9/14/2022,9/28/2023,129,3404.05,Electronics,2518,"{""preferred_contact"":""email""}"
CUST4826,Porter LLC,richardstanley@flores.info,9257825232,26984,12/31/2020,inactive,Lake Melinda,IT,North Macedonia,61063,Basic,8/16/2025,10/14/2025,112,14451.47,Fashion,3632,"{""preferred_contact"":""email""}"
CUST4827,"Buck, Benitez and Gaines",ryan22@potts-campos.com,2482975264,9008,11/23/2021,active,Lake Andrewberg,Manufacturing,Falkland Islands (Malvinas),44125,Standard,2/9/2025,7/6/2025,52,5430.63,Fashion,3530,"{""preferred_contact"":""email""}"
CUST4828,Shannon LLC,stanleykatherine@smith.biz,3143881736,23455,10/26/2020,inactive,South Sarahchester,Logistics,India,39600,Basic,2/20/2023,12/24/2023,47,1587.03,Sports,2521,"{""preferred_contact"":""email""}"
CUST4829,"Flores, Brown and Smith",phillipsrodney@montgomery.info,3049696350,30095,4/7/2025,inactive,Adamsside,IT,Greenland,35798,Basic,11/27/2020,11/20/2024,32,15564.55,Fashion,635,"{""preferred_contact"":""email""}"
CUST4830,"Ochoa, Graham and Miller",vsandoval@gates.biz,1019160677,36918,5/3/2021,inactive,New Justin,IT,Burkina Faso,47684,Standard,11/11/2022,1/27/2024,110,19744.71,Electronics,3764,"{""preferred_contact"":""email""}"
CUST4831,Wilson Group,spencerscott@christensen-lowe.net,9884850771,45740,1/21/2024,inactive,Changside,Energy,Slovakia (Slovak Republic),61833,Premium,5/1/2021,12/11/2023,5,14403.35,Books,92,"{""preferred_contact"":""email""}"
CUST4832,"Atkins, Norton and Washington",michael09@allen-sandoval.com,6996045797,28645,2/27/2021,active,New Jonathantown,Logistics,Austria,46298,Standard,4/25/2021,11/17/2021,135,1306.69,Fashion,3293,"{""preferred_contact"":""email""}"
CUST4833,Pittman Group,jross@perry.info,5797998249,28787,8/23/2025,active,Sotoport,Agriculture,Seychelles,54668,Basic,5/12/2023,5/24/2023,62,1437.22,Grocery,4102,"{""preferred_contact"":""email""}"
CUST4834,Gardner Group,lwilson@stevenson.com,8217450598,45628,5/22/2021,active,West Tyler,Energy,Antarctica (the territory South of 60 deg S),81539,Premium,3/5/2023,3/19/2024,198,16820.03,Grocery,327,"{""preferred_contact"":""email""}"
CUST4835,Dominguez Inc,richard18@rodriguez.com,7277441429,42059,5/8/2023,inactive,Amberborough,IT,Germany,97571,Basic,11/1/2020,1/6/2025,137,9573.57,Sports,2224,"{""preferred_contact"":""email""}"
CUST4836,Robinson Ltd,madison60@lewis.com,8875415846,24081,9/13/2021,active,Salazarberg,Energy,Somalia,67302,Premium,1/11/2023,9/22/2024,72,1453.94,Electronics,1042,"{""preferred_contact"":""email""}"
CUST4837,Bean Inc,lowenicholas@foster.com,6202490563,5190,10/1/2023,inactive,South Brendaburgh,Construction,Micronesia,56143,Premium,12/24/2020,6/7/2022,157,8549.61,Fashion,4004,"{""preferred_contact"":""email""}"
CUST4838,Ferrell-Gonzalez,lopezhailey@peters.info,8377556928,45244,1/28/2023,inactive,Staffordburgh,Manufacturing,Malawi,98684,Premium,4/29/2021,5/3/2021,169,15919.99,Fashion,4034,"{""preferred_contact"":""email""}"
CUST4839,"Luna, Baker and King",kcarter@white.com,7827292687,25441,1/24/2022,active,North Devinfurt,Construction,Botswana,55636,Standard,4/14/2021,6/6/2021,110,9624.34,Electronics,1633,"{""preferred_contact"":""email""}"
CUST4840,Barnett-Walker,zlewis@rose.com,3704246049,21023,12/14/2023,active,Turnerchester,Construction,Western Sahara,82858,Standard,12/9/2023,3/23/2025,194,17026.5,Electronics,3643,"{""preferred_contact"":""email""}"
CUST4841,Sharp PLC,jonathan56@velez-swanson.com,3961639728,30125,3/6/2024,active,Monroeburgh,IT,San Marino,6984,Basic,3/30/2023,8/30/2023,46,6132.39,Electronics,4804,"{""preferred_contact"":""email""}"
CUST4842,"Marshall, Turner and Long",lisa46@davis.com,7256737569,18079,6/28/2025,inactive,Thomasville,Retail,Albania,38431,Basic,4/29/2023,1/23/2025,187,610.91,Sports,1749,"{""preferred_contact"":""email""}"
CUST4843,"Jones, Montes and Campbell",juan57@mcbride-jones.info,8643313611,44334,12/8/2022,active,Johnsonport,Agriculture,Mayotte,51073,Premium,8/19/2023,6/2/2024,36,11317.55,Grocery,4356,"{""preferred_contact"":""email""}"
CUST4844,"Richardson, Cruz and Allen",kmorgan@daniel.biz,8505584568,18263,10/9/2024,active,North Katherinefort,Manufacturing,Singapore,15793,Premium,1/20/2024,5/26/2024,187,9626.35,Grocery,3591,"{""preferred_contact"":""email""}"
CUST4845,Smith-Jones,andrea31@davis.com,8814473880,21281,7/22/2024,active,Lake Joseside,Retail,Palestinian Territory,75000,Premium,4/24/2022,6/15/2025,173,4273.87,Electronics,4809,"{""preferred_contact"":""email""}"
CUST4846,Rodriguez and Sons,epadilla@rowland.com,7517281496,30653,12/12/2021,inactive,East Christopherview,Logistics,Mali,18521,Premium,9/18/2023,8/16/2025,150,16938.1,Fashion,1890,"{""preferred_contact"":""email""}"
CUST4847,Castro-Moran,wcastillo@kelly.com,747008252,9420,7/27/2024,active,North Denisestad,Manufacturing,Haiti,84543,Premium,11/30/2022,12/10/2023,165,6839.22,Sports,2306,"{""preferred_contact"":""email""}"
CUST4848,"Macdonald, Bond and Serrano",meltonsara@gonzalez.com,5184415003,9318,9/13/2021,active,South Sara,IT,Vietnam,37380,Standard,4/12/2022,11/11/2022,75,9842.82,Grocery,2742,"{""preferred_contact"":""email""}"
CUST4849,Hahn-Sutton,nashwilliam@young.com,998788740,26893,12/5/2021,inactive,Stephenfurt,IT,Cote d'Ivoire,54498,Basic,2/28/2023,10/7/2024,166,19578.67,Grocery,3942,"{""preferred_contact"":""email""}"
CUST4850,Miller Inc,allison85@baxter.com,7754145904,13275,10/25/2023,inactive,Gouldport,Energy,Mauritania,69665,Standard,2/15/2021,11/6/2024,71,14349.82,Grocery,3265,"{""preferred_contact"":""email""}"
CUST4851,Melton Group,rebecca75@bishop-johnson.com,6482244240,43585,8/26/2021,active,Port Jeffrey,Manufacturing,Solomon Islands,90941,Premium,1/26/2024,12/1/2024,196,11826.12,Books,4608,"{""preferred_contact"":""email""}"
CUST4852,Clements-Warner,jordantheresa@york-bailey.org,7895801379,46037,12/8/2023,active,Meaganmouth,Energy,Afghanistan,9316,Premium,3/16/2025,3/31/2025,129,14859.86,Electronics,2451,"{""preferred_contact"":""email""}"
CUST4853,Hooper Inc,yvonne52@lee.org,5260141910,32907,11/2/2020,inactive,Port Danielton,Energy,Reunion,1622,Standard,12/3/2020,2/20/2022,116,13439.89,Sports,683,"{""preferred_contact"":""email""}"
CUST4854,"Larsen, Bryant and Hamilton",richardsonchristina@stone.com,3645528388,31943,9/5/2022,inactive,North Brandon,Manufacturing,Guernsey,99888,Basic,7/24/2022,1/7/2024,132,10112.26,Books,2869,"{""preferred_contact"":""email""}"
CUST4855,Harper LLC,kelsey70@thomas.net,1596423248,29099,12/2/2023,inactive,Loweside,Logistics,Afghanistan,63723,Premium,7/8/2022,12/3/2023,107,10664.05,Sports,1379,"{""preferred_contact"":""email""}"
CUST4856,"Waller, Brown and Schneider",sullivandustin@frederick.com,1175370076,25549,2/21/2022,active,West Valeriefort,Manufacturing,Canada,56876,Premium,12/8/2021,3/5/2023,152,111.58,Books,4675,"{""preferred_contact"":""email""}"
CUST4857,Richards-Hernandez,garciafrancisco@burch.biz,2401357330,13169,7/15/2021,inactive,New Mollyshire,Agriculture,Russian Federation,15047,Premium,7/16/2024,7/6/2025,48,15808.24,Grocery,2301,"{""preferred_contact"":""email""}"
CUST4858,"Vasquez, Gilbert and Koch",jasoncunningham@perry-johnson.com,6677964632,33499,3/8/2025,inactive,Tiffanyside,IT,New Zealand,38966,Standard,4/20/2025,4/27/2025,46,12662.94,Grocery,3930,"{""preferred_contact"":""email""}"
CUST4859,Jenkins Inc,catherine94@rodriguez.com,4799568896,34901,3/27/2024,active,Caseyhaven,Manufacturing,Bahrain,39354,Premium,11/15/2021,12/1/2022,174,5377.67,Fashion,247,"{""preferred_contact"":""email""}"
CUST4860,"Henderson, Franklin and Brown",kwilliams@sparks.com,942490001,42779,1/6/2022,inactive,Lake Julie,Retail,Kiribati,59327,Premium,4/21/2022,5/7/2024,41,5203.39,Grocery,2508,"{""preferred_contact"":""email""}"
CUST4861,Young-Clarke,kevin59@james.com,9233655603,49665,6/18/2025,inactive,Lake Robin,Manufacturing,Venezuela,83276,Premium,11/14/2023,5/21/2025,178,14519.67,Books,1883,"{""preferred_contact"":""email""}"
CUST4862,Ramirez Ltd,jacksonjoshua@benton-king.com,6232564668,30632,12/30/2022,inactive,Port Dalton,Retail,Nicaragua,78549,Premium,10/10/2021,2/4/2024,70,16089.62,Fashion,4024,"{""preferred_contact"":""email""}"
CUST4863,"Allen, Brooks and Roberts",david88@wise.com,6274204034,15440,4/12/2021,inactive,Smithville,Construction,Hungary,71044,Premium,9/7/2024,8/7/2025,191,18238.63,Electronics,4550,"{""preferred_contact"":""email""}"
CUST4864,Griffin-Brown,donna80@williams.com,9944813663,23164,3/26/2021,inactive,New Jessicaberg,Manufacturing,Lithuania,63397,Premium,9/27/2022,1/9/2023,122,3559.78,Sports,2098,"{""preferred_contact"":""email""}"
CUST4865,"Thompson, Smith and Haynes",william42@meyer.biz,8254449520,25460,10/13/2022,inactive,Lake Jose,Agriculture,France,18692,Premium,4/26/2022,10/29/2023,48,631.81,Fashion,2409,"{""preferred_contact"":""email""}"
CUST4866,"Smith, Fox and Villa",jason90@miller.com,3004920629,30693,2/4/2024,active,New Justinside,IT,Bulgaria,66853,Basic,6/20/2024,2/18/2025,63,1778.36,Sports,774,"{""preferred_contact"":""email""}"
CUST4867,Wells-Campbell,mary55@smith-newman.com,8313047249,21910,10/18/2025,active,West Matthewshire,Manufacturing,Honduras,57103,Standard,9/14/2025,9/14/2025,189,10054.75,Grocery,1866,"{""preferred_contact"":""email""}"
CUST4868,Wood Ltd,jonathanjones@melton.com,9039056247,44159,11/12/2020,inactive,Jacobstad,Agriculture,Ghana,78477,Premium,12/6/2022,10/14/2024,114,13428.69,Grocery,3203,"{""preferred_contact"":""email""}"
CUST4869,George LLC,xrichardson@turner.com,1694597965,10112,9/20/2024,active,Annetteton,IT,North Macedonia,49329,Basic,6/10/2021,4/28/2025,157,15806.84,Fashion,3048,"{""preferred_contact"":""email""}"
CUST4870,Harris-Mckee,boyeremily@moore.com,6488737539,40120,7/21/2023,active,Patrickchester,Retail,Hungary,39351,Standard,3/26/2024,1/21/2025,81,5642.05,Sports,4009,"{""preferred_contact"":""email""}"
CUST4871,Parker-Reyes,sdougherty@west.org,2214432014,8583,12/18/2021,inactive,New Thomas,Retail,Montenegro,65747,Premium,3/3/2022,8/19/2025,24,18182.2,Books,2610,"{""preferred_contact"":""email""}"
CUST4872,Brown-Donovan,hsloan@webb-alvarez.com,7428037203,19058,7/29/2021,inactive,South Jose,Logistics,Chile,19210,Basic,12/26/2021,10/21/2025,25,15599.71,Electronics,130,"{""preferred_contact"":""email""}"
CUST4873,Young-Perry,olsonamber@rich-walker.com,504554822,42684,9/30/2023,inactive,New Todd,Construction,Croatia,90055,Premium,1/1/2025,3/10/2025,68,7364.6,Sports,3437,"{""preferred_contact"":""email""}"
CUST4874,Gill-Collins,jerrypalmer@patrick.com,9182930853,6679,1/27/2021,active,Thomaschester,IT,Jersey,89310,Premium,2/27/2024,8/16/2025,10,5921.39,Electronics,2279,"{""preferred_contact"":""email""}"
CUST4875,Barr Ltd,randyadams@vance-graham.com,5460299900,43736,8/26/2022,inactive,West Harold,Manufacturing,Bolivia,74721,Premium,2/26/2021,2/12/2024,147,18798.11,Grocery,443,"{""preferred_contact"":""email""}"
CUST4876,Smith-Hamilton,qross@williams-johnson.com,521488544,37556,7/7/2023,inactive,North Christopher,IT,Botswana,93503,Standard,12/7/2022,9/20/2024,182,3600.97,Electronics,2058,"{""preferred_contact"":""email""}"
CUST4877,"Kramer, Elliott and Thomas",lboyle@williams.com,1079311520,48417,6/25/2023,inactive,Lake Jon,Manufacturing,Spain,66285,Premium,4/2/2021,5/1/2025,182,375.41,Grocery,2342,"{""preferred_contact"":""email""}"
CUST4878,Rivera Inc,chendaniel@baird.org,6838337655,26488,2/18/2021,inactive,Barnesport,Manufacturing,Venezuela,32947,Standard,3/19/2022,9/8/2025,28,18167.08,Books,3112,"{""preferred_contact"":""email""}"
CUST4879,"James, Washington and Martinez",johnfarmer@newman.biz,9785236767,11700,7/4/2025,active,West Kayla,Manufacturing,Martinique,57957,Basic,5/9/2021,3/20/2022,42,7481.66,Fashion,51,"{""preferred_contact"":""email""}"
CUST4880,"Galloway, Smith and Parsons",jamesmccoy@holland-valdez.info,9254733942,10315,2/26/2024,inactive,Parkerville,Construction,Burkina Faso,31123,Basic,6/3/2025,9/11/2025,38,15527.61,Electronics,2641,"{""preferred_contact"":""email""}"
CUST4881,Cooper Group,kyliewyatt@james-cole.com,6662380210,43985,9/2/2024,inactive,Port Brandonfort,Energy,Ecuador,44075,Standard,11/28/2021,11/25/2024,72,18059.81,Books,655,"{""preferred_contact"":""email""}"
CUST4882,"Bray, Huber and May",vanessa58@hudson-arnold.com,7864940054,40294,8/19/2021,inactive,New Shawnland,Retail,Canada,36801,Standard,8/2/2022,10/12/2024,162,7255.51,Fashion,1146,"{""preferred_contact"":""email""}"
CUST4883,Frederick-Carrillo,higginsalexis@foster.com,4460483074,34595,3/23/2024,inactive,Christophershire,Construction,Uganda,67513,Premium,2/21/2025,2/22/2025,116,12111.23,Electronics,1190,"{""preferred_contact"":""email""}"
CUST4884,"Hall, Walker and Berg",bellcarlos@sutton-ward.com,3634799259,17928,10/29/2024,inactive,Port Richard,IT,Bangladesh,76996,Standard,2/12/2021,7/25/2021,165,6585.1,Fashion,3428,"{""preferred_contact"":""email""}"
CUST4885,Sanders-Davis,gyoung@rich-higgins.biz,4306082646,26236,9/13/2024,inactive,South Amanda,Retail,United States Minor Outlying Islands,44863,Standard,3/19/2021,7/30/2025,28,17402.99,Grocery,1709,"{""preferred_contact"":""email""}"
CUST4886,Elliott-Nguyen,singletoneric@wright-jackson.com,2065114282,37774,10/23/2023,inactive,New Nicole,Agriculture,Kazakhstan,81978,Standard,12/27/2023,2/26/2025,151,9687.02,Fashion,2353,"{""preferred_contact"":""email""}"
CUST4887,Lee-Stokes,kingjanet@yates.com,5525786960,11896,6/1/2025,inactive,South Robert,Manufacturing,Nigeria,49412,Standard,11/27/2020,5/5/2022,190,15492.73,Grocery,3059,"{""preferred_contact"":""email""}"
CUST4888,Walker-King,ihernandez@brown.com,3389561513,9674,3/1/2023,inactive,Davisfurt,Construction,Brazil,31155,Basic,4/23/2024,10/30/2024,25,10044.78,Books,707,"{""preferred_contact"":""email""}"
CUST4889,Velasquez and Sons,jasonmunoz@reynolds.com,9185215843,5173,5/13/2021,inactive,North Teresa,Retail,Guinea,99060,Basic,8/14/2022,11/1/2022,150,9011.57,Books,900,"{""preferred_contact"":""email""}"
CUST4890,"Wiggins, Rivera and Strickland",samuelbaker@kelly.com,9860280979,39854,1/29/2021,inactive,Jonathanstad,Logistics,Cape Verde,42783,Standard,6/10/2025,7/30/2025,108,15412.44,Sports,2942,"{""preferred_contact"":""email""}"
CUST4891,"Nguyen, Murphy and Nelson",dana56@flores-mcdonald.com,8864272888,13212,2/4/2024,active,Buckville,IT,Tanzania,1310,Premium,12/4/2023,11/9/2024,71,16901.22,Books,2375,"{""preferred_contact"":""email""}"
CUST4892,Fisher-Gonzalez,christinerowe@gould-evans.com,8033639278,21126,8/16/2023,active,Danielhaven,Manufacturing,North Macedonia,84225,Standard,3/17/2023,5/14/2023,66,18434.54,Books,2789,"{""preferred_contact"":""email""}"
CUST4893,"Nelson, Norton and Campos",bakerlori@davis.org,9602607424,19727,10/11/2024,active,East Denisestad,Energy,Uzbekistan,21475,Standard,5/19/2022,6/23/2023,90,18152.94,Fashion,3855,"{""preferred_contact"":""email""}"
CUST4894,Thomas PLC,smithjordan@chambers.com,4897176628,37753,8/2/2025,active,South Andrewmouth,Construction,Honduras,63370,Basic,6/12/2022,9/9/2024,152,9673.17,Electronics,4708,"{""preferred_contact"":""email""}"
CUST4895,"Jackson, Kennedy and Walker",josephchapman@rivera.info,5735796409,35034,1/16/2024,inactive,South Kathrynburgh,Energy,Philippines,31153,Standard,1/30/2023,7/8/2023,12,3502.32,Grocery,4054,"{""preferred_contact"":""mobile""}"
CUST4896,Wallace-Flores,heather55@davis.com,4456772040,28557,12/13/2020,inactive,Edwardshire,Energy,Moldova,97622,Standard,2/25/2021,3/10/2024,118,864.44,Grocery,2908,"{""preferred_contact"":""email""}"
CUST4897,Brown-Torres,hbaker@whitney.com,9447413142,20525,12/6/2021,inactive,North Alexandrashire,Energy,Maldives,9913,Premium,2/3/2022,2/10/2023,107,9378.84,Fashion,717,"{""preferred_contact"":""email""}"
CUST4898,"Hampton, Clark and Young",banksrandy@quinn-drake.com,8621869813,37710,2/28/2021,active,Crawfordmouth,Manufacturing,Togo,56807,Basic,4/9/2021,10/25/2021,87,13313.69,Books,3082,"{""preferred_contact"":""email""}"
CUST4899,"Mcgee, Hopkins and Richardson",turnerwilliam@baker.net,4203825575,22668,6/5/2025,active,Jasonville,Construction,Dominica,39939,Standard,9/5/2022,12/17/2024,82,15428.72,Sports,3727,"{""preferred_contact"":""email""}"
CUST4900,"Floyd, May and Ibarra",johnsonlisa@francis-hays.com,230797041,47005,7/30/2022,active,Frederickfort,Energy,Madagascar,6626,Premium,1/30/2025,6/17/2025,120,18143.16,Sports,4991,"{""preferred_contact"":""email""}"
CUST4901,Turner and Sons,joshuamooney@turner.info,490183902,43018,8/27/2021,inactive,East Eileen,Logistics,Tuvalu,66818,Basic,7/24/2025,8/16/2025,90,8684.79,Books,2702,"{""preferred_contact"":""email""}"
CUST4902,Villarreal-Brown,matthewmiller@edwards.info,3619991122,16023,3/13/2024,active,Josephchester,Agriculture,Indonesia,75777,Standard,1/17/2023,6/28/2023,116,10453.16,Fashion,4515,"{""preferred_contact"":""email""}"
CUST4903,"Diaz, Jackson and King",asmith@martinez.biz,128137560,11079,5/18/2024,inactive,New Marcusbury,Construction,Palau,47107,Premium,11/10/2023,5/18/2025,10,9914.17,Sports,3315,"{""preferred_contact"":""email""}"
CUST4904,"Herrera, Serrano and Martin",cthompson@stewart.com,8271319489,26398,7/14/2024,inactive,Millerside,IT,Bangladesh,86401,Premium,6/5/2023,6/16/2023,186,755.42,Books,3896,"{""preferred_contact"":""email""}"
CUST4905,Ford Ltd,browe@williams.net,9605605180,32279,6/28/2025,active,Port Linda,Logistics,Liberia,43281,Premium,7/19/2023,10/8/2024,174,583.98,Grocery,331,"{""preferred_contact"":""email""}"
CUST4906,"Barton, Ford and Saunders",michael11@lozano.com,6007419390,23983,8/11/2022,active,Nancyshire,Retail,Aruba,82352,Standard,10/28/2022,4/12/2025,41,16432.28,Grocery,4667,"{""preferred_contact"":""email""}"
CUST4907,Reyes-Morgan,sjames@huerta-burton.com,1773605399,39350,2/29/2024,inactive,South Christopherton,Agriculture,Cameroon,16529,Standard,4/5/2024,4/15/2025,12,8811.13,Grocery,697,"{""preferred_contact"":""email""}"
CUST4908,Chambers and Sons,blawrence@mosley-bailey.biz,2288058196,7999,3/26/2023,active,Port Michelle,Manufacturing,Syrian Arab Republic,53106,Basic,11/30/2021,6/17/2022,4,9376.39,Grocery,340,"{""preferred_contact"":""email""}"
CUST4909,"Maynard, Barker and Scott",mwashington@arnold.biz,1948924702,33252,8/5/2022,inactive,Brandonstad,IT,Saint Vincent and the Grenadines,7679,Standard,2/9/2022,7/26/2022,103,383,Grocery,1332,"{""preferred_contact"":""email""}"
